"Please enter your email below and we'll send you a new password.","Lütfen şifre gönderebilmemiz için, üye olurken kullandığınız e-mail adresini giriniz."
"Please make sure your passwords match.","Lütfen şifrelerinizin eşleştiğiniden emin olunuz."
"Please select region, state or province","Lütfen Bölge/Şehir seçiminizi yapınız"
"Please select","Lütfen seçiniz"
"Problem saving the collection, aborting. Error: %s","Liste kaydedilirken hata oluştu, iptal ediliyor. Hata : %s"
"Store","Mağaza"
"Store View","Mağaza Görünümü"
"Invalid store specified, skipping the record","Mağaza seçimi hatalı, kayıt atlanıyor"
"Deleted Stores","Mağazaları Sil"
"Entity collection is expected","Mal listesi bekleniyor"
"Customer","Müşteri"
"Edit Customer's Address","Müşteri Adresini Düzenle"
"Customer Addresses","Müşteri Adresleri"
"Customer Configuration","Müşteri Ayarları"
"Customer Information","Müşteri Bilgisi"
"Customer email already exists","Müşteri e-maili zaten sistemde kayıtlı"
"Add New Customer","Müşteri Ekle"
"Customer View","Müşteri Görünümü"
"Customer Since","Müşteri Geçmişi"
"Customer Login","Müşteri Girişi"
"Customer Group","Müşteri Grubu"
"Assign a customer group","Müşteri grubu eşleştir"
"Add New Customer Group","Müşteri Grubu Ekle"
"Customer Group was successfully saved","Müşteri Grubu kaydedildi"
"Customer Group was successfully deleted","Müşteri Grubu silindi"
"Edit Customer Group ""%s""","Müşteri Grubunu Düzenle ""%s"""
"Save Customer Group","Müşteri Grubunu Kaydet"
"Delete Customer Group","Müşteri Grubunu Sil"
"Customer Groups","Müşteri Grupları"
"Edit Customer Groups","Müşteri Gruplarını Düzenle"
"Can't share customer accounts global.","Müşteri hesapları herkesle paylaşılmaz."
"Share Customer Accounts","Müşteri Hesaplarını Paylaş"
"Customer collection expected","Müşteri listesi bekleniyor"
"Customers","Müşteriler"
"Manage Customers","Müşterileri Yönet"
"Customer doesn't have primary billing address","Müşterinin fatura adresi yok"
"There are no items in customer's wishlist at the moment","Müşterinin takip listesinde ürün yok"
"Save Customer","Müşteriyi Kaydet"
"Can't save customer","Müşteriyi kaydetme"
"Delete Customer","Müşteriyi Sil"
"Amount","Miktar"
"Guest","Misafir"
"ID","No"
"Need to Confirm","Onay gerekiyor"
"Approved","Onaylandı"
"Send auto-generated password","Otomatik oluşturulmuş şifreyi gönder"
"Session Start Time","Oturum Başlama Saati"
"Pasword fields can't be empty.","Parola alanları boş olamaz."
"PDF","PDF"
"ZIP","Posta Kodu"
"Customers Only","Sadece Müşteriler"
"Visitors Only","Sadece Ziyaretçiler"
"Sales Statistics","Satış İstatistikleri"
"Average Sale","Satış Ortalaması"
"Purchase On","Satın Alındı Yer"
"Purchased at","Satın Alındığı Tarih"
"Bought From","Satın Alındığı Yer"
"Skip import row, required field ""%s"" not defined","Satırın alınmasını atla, doldurulması zorunlu ""%s"" alanı boş"
"Skip import row, website ""%s"" field not exists","Satırın alınmasını atla, web sitesi ""%s"" alanı boş"
"Error during retrieval of option value: %s","Seçenek değeri alınırken hata oluştu : %s"
"Wrong region id by selected country","Seçili ülke için yanlış bölge numarası"
"To Cart","Sepete"
"Remove","Sil"
"Delete","Sil"
"Order #","Sipariş #"
"Order #%s (%s)","Sipariş #%s (%s)"
"Items Order","Sipariş Edilen Ürünler"
"Order List...","Sipariş Listesi..."
"View Order List","Sipariş Listesini Göster"
"Create Order","Sipariş Oluştur"
"Order Total","Sipariş Toplamı"
"View Order","Siparişi Göster"
"Orders","Siparişler"
"My Orders","Siparişlerim"
"Online Customers","Sitedeki Müşteriler"
"Thank you for registering with %s","Sitemize kaydolduğunuz için teşekkür ederiz"
"If you have an account with us, please log in.","Sitemize üyeyseniz lütfen giriş yapınız."
"Last 5 Orders","Son 5 Sipariş"
"Last Url","Son Adres"
"Last Activity","Son İşlem"
"Last Viewed Items","Son görülen ürünler"
"Missing lastname, skipping the record","Soyadı girilmedi, kayıt atlanıyor"
"Last Name","Soyadınız"
"Payment Method","Tahsilat Yöntemi"
"My Wishlist","Takip Listem"
"Wishlist","Takip Listesi"
"Wishlist - %d item(s)","Takip Listesi - %d ürün var"
"Days in Wishlist","Takip Listesinde Kalma Gün Sayısı"
"Date","Tarih"
"All countries","Tüm ülkeler"
"All Store Views","Tüm Mağaza Görünümleri"
"Text One Line","Tek satır yazı"
"Telephone","Telefon"
"Change Shipping Address","Teslimat Adresini Değiştir"
"Shipping Information","Teslimat Bilgisi"
"Shipping Method","Teslimat Yöntemi"
"Type","Tip"
"Total","Toplam"
"Array of Entity collections is expected","Varlık listesi bekleniyor"
"Default Addresses","Varsayılan Adresler"
"Default Email Domain","Varsayılan E-Mail Domaini"
"Default Billing Address","Varsayılan Fatura Adresi"
"Set as Default Billing Address","Varsayılan Fatura Adresi Olarak Kaydet"
"Default Group","Varsayılan Grup"
"Default Shipping Address","Varsayılan Teslimat Adresi"
"Set as Default Shipping Address","Varsayılan Teslimat Adresi Olarak Kaydet"
"Tax class","Vergi sınıfı"
"Tax Class","Vergi Sınıfı"
"or","veya"
"Website","Web sitesi"
"Per Website","Web Sitesi Başına"
"XML","XML"
"Text","Yazı"
"Admin","Yönetici"
"New Address","Yeni Adres"
"New Address Entry","Yeni Adres Girişi"
"New passowrd","Yeni şifre"
"A new password was sent","Yeni şifre gönderildi"
"New Password","Yeni Şifre"
"Confirm New Password","Yeni Şifre (Tekrar)"
"New Group","Yeni Grup"
"New account","Yeni hesap"
"Create New Account Options","Yeni Hesap Seçenekleri Ekle"
"New Customer","Yeni Müşteri"
"New Customer Address","Yeni Müşteri Adresi"
"New Customer Group","Yeni Müşteri Grubu"
"New Customer Groups","Yeni Müşteri Grupları"
"Create New Customer Account","Yeni Müşteri Hesabı"
"New Customers","Yeni Müşteriler"
"n/a","yok"
"My Reviews","Yorumlarım"
"ZIP/Postal Code","Zip/Posta Kodu"
"Zip/Postal Code","Zip/Posta Kodu"
"ZIP/Post Code","ZIP/Posta Kodu"
"Visitor","Ziyaretçi"
"---------------version 1.2 - siteden cekilen dosyalarla eklendi--------------------","////////////////////////////////////////////////////////////////////////"
"Always optional","Sürekli isteğe bağlı"
"Bad request.","Hatalı istek."
"Bill to Name","Fatura İsmi"
"Can\'t save address","Adres kaydedilemiyor"
"Can\'t save customer","Müşteri kaydedilemiyor"
"Can\'t share customer accounts global. Because some customer accounts with same emails exist on multiple websites and cannot be merged.","Müşteri hesapları genel paylaşıma açılamıyor. Çünkü bazı kullanıcılar aynı e-mail adresiyle iki veritabanında da hesap açmış."
"Confirmation Link Email","Doğrulama Bağlantısı E-Maili"
"Confirmed","Doğrulandı"
"Create","Oluştur"
"Create customer","Müşteri Oluştur"
"Create customer address","Müşteri Adresi Ekle"
"Customer Api","Müşteri API si"
"Customer website id must be specified, when using website scope.","Eğer web sitesi havuzu kullanıyorsanız, bu müşteri için web sitesi belirlemelisiniz."
"Customers Section","Müşteriler Bölümü"
"DD","GG"
"Date of Birth","Doğum Tarihi"
"Date of Birth is required.","Doğum Tarihi alanı zorunludur."
"Day","Gün"
"Default Welcome Email","Varsayılan Karşılama Maili"
"Delete customer","Müşteri Sil"
"Delete customer address","Müşteri Adresi Sil"
"Edit Account Info","Hesap Bilgisi Düzenle"
"Failed to confirm customer account.","Müşteri hesabı onaylanamadı."
"First name can\'t be empty","Adı alanı boş bırakılamaz"
"Invalid email address ""%s""","Hatalı e-mail adresi : ""%s"""
"Invalid login or password.","Hatalı kullanıcı adı veya şifre."
"Last name can\'t be empty","Soyadı alanı boş bırakılamaz"
"Leave empty for default (15 minutes).","Varsayılan değer (15 dakika) için boş bırakınız."
"Leave empty for default (2). Valid range: 1-4","Varsayılan değer (2) için boş bırakınız. Valid range: 1-4"
"Log in or Create an Account","Giriş Yapın veya Hesap Oluşturun"
"M.I.","M.I."
"MM","AA"
"Month","Ay"
"My Account Dashboard","Hesabım"
"Name and Address Options","Ad ve Adres seçenekleri"
"New account confirmation key","Yeni hesap onay anahtar kelimesi"
"New account confirmed","Yeni hesap doğrulandı"
"New password","Yeni Şifre"
"No item specified.","Ürün seçilmedi."
"Not confirmed, can login","Hesap doğrulanmadı, giriş yapabilir"
"Not confirmed, cannot login","Hesap doğrulanmadı, giriş yapamaz"
"Number of lines in a street address ","Adres alanı için satır sayısı"
"Online Customers Options","Sitedeki Ziyaretçiler Seçenekleri"
"Online Minutes Interval","Ziyaretçinin sitede sayılması için süre"
"Password can\'t be empty","Şifre alanı boş bırakılamaz"
"Password fields can\'t be empty.","Şifre alanları boş bırakılamaz."
"Password forgotten","Şifreyi unuttu"
"Password minimal length must be more %s","Şifreler en az %s karakter uzunluğunda olmalıdır"
"Please enter your email below and we\'ll send you a new password.","Şifrenizin yeniden oluşturulması için lütfen aşağıdaki kutuya sistemde kayıtlı e-mail adresinizi giriniz."
"Please enter your email below and we\'ll send you confirmation link for it.","Onay kodunuzun gönderilmesi için lütfen aşağıdaki kutuya sistemde kayıtlı e-mail adresinizi giriniz."
"Please, check your e-mail for confirmation key.","Lütfen, onay kodunuzun gönderildiği e-mail adresinizi kontrol ediniz."
"Prefix","Önek"
"Prefix dropdown options","Önek seçim menüsü seçenekleri"
"Require Emails Confirmation","E-Mail Doğrulaması Gerekli Olsun"
"Retrieve address data","Adres verisi al"
"Retrieve address info","Adres bilgisi al"
"Retrieve customer addresses","Müşteri adreslerini al"
"Retrieve customer data","Müşteri bilgisini al"
"Retrieve customer's groups","Müşteri gruplarını al"
"Retrieve customers","Müşterileri al"
"Retrieve customers info","Müşteri bilgilerini al"
"Retrieve your confirmation link here","Onay linkini al"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Noktalı virgülle (;) ayrılmış değerler.<br/>Her satır başında boş bilgi için bir adet noktalı virgül olmalıdır.<br/>Yazı alanını açmak için boş bırakınız."
"Send Welcome Email after Confirmation","Doğrulama işleminden sonra Karşılama Maili Gönder"
"Send confirmation link","Onay Linkini Gönder"
"Show Tax/VAT number","Vergi/Vatandaşlık Numarasını Göster"
"Show date of birth","Doğum Tarihini Göster"
"Show middle name (initial)","İkinci Adı (veya Önadı) Göster"
"Show prefix","Öneki Göster"
"Show suffix","Soneki Göster"
"Street Address ","Adres"
"Suffix","Sonek"
"Suffix dropdown options","Sonek seçim menüsü seçenekleri"
"TAX/VAT number is required.","Vergi/Vatandaşlık numarasını gerekiyor."
"Tax/VAT number","Vergi/Vatandaşlık numarası"
"The suffix that goes after name (Jr., Sr., etc.)","Sonek, isimden sonra gelen ikinci isim veya isim ekidir (Jr., Sr., veya ikinci ad gibi)"
"The title that goes before name (Mr., Mrs., etc.)","Önek, isimden önce gelen eklerdir (Bay, Bayan, Doktor, Prof., gibi)"
"There are no items in customer\'s shopping cart at the moment","Müşterinin sepetinde henüz ürün yok."
"This Email will be sent instead of Default Welcome Email, after Account Confirmation.","Bu e-mail mesajı Hesap Doğrulama işleminden sonra Varsayılan Karşılama Maili yerine gönderilecektir."
"This account is not confirmed.","Hesap doğrulanmadı."
"This e-mail does not require confirmation.","Bu e-mail'in doğrulanması gerekmiyor."
"Update customer address data","Müşteri adres verisini güncelle"
"Update customer data","Müşteri bilgilerini güncelle"
"Welcome Email","Karşılama E-maili"
"Wrong confirmation key.","Hatalı onay anahtarı."
"Wrong customer account specified.","Müşteri hesabı seçiminde hata."
"Wrong email.","Hatalı e-mail."
"Wrong transactional account email type.","Dinamik e-mail hesabı hatalı."
"YYYY","YYYY"
"Year","Yıl"
"--------------- v 1.3 2009-04-01 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"Can't share customer accounts global. Because some customer accounts with same emails exist on multiple websites and cannot be merged.","Müşteri hesapları sistem genelinde paylaşılamıyor. Çünkü iki veritabanında da aynı e-mail adresini kullanan müşteriler var."
"First name can't be empty","Adı alanı boş bırakılamaz"
"Last name can't be empty","Soyadı alanı boş bırakılamaz"
"Password can't be empty","Şifre alanı boş bırakılamaz"
"Password fields can't be empty.","Şifre alanları boş bırakılamaz."
"Please enter your email below and we'll send you confirmation link for it.","Lütfen şifre gönderebilmemiz için, üye olurken kullandığınız e-mail adresini giriniz."
"--------------- v 1.3 2009-04-01 SONU --------------------","////////////////////////////////////////////////////////////////////////""--------------- v 1.3 2009-08-05 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"Save And Continue Edit","Kaydet ve Düzenlemeye Devam Et"
"--------------- v 1.3 2009-08-05 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.3 2009-12-09 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%s"">click here</a>.","Hesap doğrulama yapılması gerekiyor. Lütfen e-mail adresinize gelen doğrulama mesajını kontrol ediniz ve içindeki onaylama bağlantısına tıklayınız. Eğer doğrulama mesajı mail adresinize ulaşmadıysa tekrar göndermek için <a href=""%s"">buraya tıklayınız</a>."
"Address Books","Adres Defteri"
"Back - link to the previously viewed page","Geri - Bir önceki gördüğünüz sayfaya bağlantı"
"Customer Account Edit Form","Müşteri Bilgileri Düzenleme Formu"
"Customer Account Login Form","Müşteri Hesabı Giriş Formu"
"Customer Account Logout Success","Müşteri Başarıyla Çıkış Yaptı"
"Customer Account Registration Form","Müşteri Hesap Oluşturma Formu"
"Customer Forgot Password Form","Müşteri Şifre Hatırlatma Formu"
"Customer My Account (All Pages)","Müşteri Hesabım Sayfası (Tüm Sayfalar)"
"Customer My Account Address Book","Müşteri Hesabım Sayfası Adres Defteri"
"Customer My Account Address Edit Form","Müşteri Hesabım Sayfası Adres Düzeltme Formu"
"Customer My Account Dashboard","Müşteri Hesabım Sayfası Genel Görünüm Sayfası"
"Customer doesn\'t have default billing address","Müşterinin varsayılan fatura adresi yok"
"Customer email is required","Müşteri e-mail adresi zorunludur"
"Customer will stay on the current page if ""No"" is selected","""Hayır"" seçilirse müşteri o anki sayfada kalır"
"Email:","Email:"
"Gender","Cinsiyet"
"Gender is required.","Cinsiyet bilgisi gereklidir."
"Login Options","Giriş Seçenekleri"
"Password:","Şife :"
"Redirect Customer to Account Dashboard after Logging in","Müşteri giriş yaptıktan sonra Hesabım sayfasına yönlendir"
"Retrieve customer groups","Müşteri gruplarını al"
"Retrieve customer info","Müşteri bilgisini al"
"Send From","Gönderme Adresi"
"Show gender","Cinsiyeti Göster"
"There is already an account with this emails address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Girdiğiniz e-mail adresiyle daha önce sitemize üye kaydı yapılmış. Eğer bu e-mail adresi size aitse, <a href=""%s"">buraya tıklayarak</a> şifre gönderilmesini isteyebilir ve hesabınıza girebilirsiniz."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","Müşteri hesabı doğrulanmadı. <a href=""%s"">Buraya tıklayarak</a> yeni bir doğrulama mesajı gönderilmesini sağlayabilirsiniz."
"This is My Default %s Address","Bu adres Varsayılan %s Adresim"
"Use as My Default %s Address","Varsayılan %s adresim olarak kullan"
"You have no default entries in your address book.","Adres defterinizde varsayılan adres kayıtlarınız yok."
"You have not set a default billing address.","Varsayılan fatura adresi belirlemediniz."
"You have not set a default shipping address.","Varsayılan teslimat adresi belirlemediniz."
"--------------- v 1.3 2009-12-09 SONU --------------------","////////////////////////////////////////////////////////////////////////"
"--------------- v 1.4.2.0 2010-12-09 BASI --------------------","////////////////////////////////////////////////////////////////////////"
"""%s"" contains not only digit characters.","""%s"" sadece harf ve rakam içerebilir."
"""%s"" does not fit the entered date format.","""%s"" girilen tarih biçimiyle eşleşmiyor."
"""%s"" exceeds the allowed file size.","""%s"" izin verilen en büyük dosya boyutundan fazla."
"""%s"" exceeds the allowed length.","""%s"" izin verilen uzunluktan fazla."
"""%s"" has not only alphabetic and digit characters.","""%s"" sadece alfabetik karakterler içermiyor."
"""%s"" has not only alphabetic characters.","""%s"" sadece alfabetik karakterler içermiyor."
"""%s"" height exceeds allowed value of %s px.","""%s"" yükseklik izin verilen %s piksel sınırından büyük."
"""%s"" invalid type entered.","""%s"" hatalı tip girildi."
"""%s"" is a required value.","""%s"" gerekli bir değerdir."
"""%s"" is an empty string.","""%s"" boş bir değerdir."
"""%s"" is not a valid URL.","""%s"" geçerli bir URL değil."
"""%s"" is not a valid date.","""%s"" geçerli bir tarih değil."
"""%s"" is not a valid email address.","""%s"" geçerli bir e-mail adresi değil."
"""%s"" is not a valid file","""%s"" geçerli bir dosya değil"
"""%s"" is not a valid file extension.","""%s"" geçerli bir dosya uzantısı değil."
"""%s"" is not a valid file.","""%s"" geçerli bir dosya değil."
"""%s"" is not a valid hostname.","""%s"" geçerli bir sunucu adı değil."
"""%s"" is not a valid image format","""%s"" geçerli bir resim dosyası biçimi değil"
"""%s"" length must be equal or greater than %s characters.","""%s"" uzunluğu %s karakter veya daha fazla olmalı."
"""%s"" width exceeds allowed value of %s px.","""%s"" genişlik izin verilen %s piksel sınırından büyük."
"A new password has been sent.","Yeni bir şifre gönderildi."
"ALL GROUPS","TÜM GRUPLAR"
"Account confirmation is required. Please, check your email for the confirmation link. To resend the confirmation email please <a href=""%s"">click here</a>.","Hesap doğrulama yapılması gerekiyor. Lütfen e-mail adresinize gelen doğrulama mesajını kontrol ediniz ve içindeki onaylama bağlantısına tıklayınız. Eğer doğrulama mesajı mail adresinize ulaşmadıysa tekrar göndermek için  <a href=""%s"">buraya tıklayınız</a>."
"Address Templates","Adres Şablonları"
"Always optional.","Her zaman isteğe bağlı."
"An error occurred while deleting the address.","Adres silinirken hata oluştu."
"An error occurred while retrieving the option value: %s.","Seçenek verisi okunurken bir hata oluştu : %s."
"An error occurred while saving the collection, aborting. Error: %s","Koleksiyon kaydedilirken bir hata oluştu, işlem sonlandırılıyor. Hata: %s"
"An invalid option ID is specified for %s (%s), skipping the record.","%s (%s) için hatalı bir seçenek numarası seçildi, kayıt atlanıyor."
"Array of Entity collections is expected.","Varlık veri dizisi koleksiyonu bekleniyor."
"Assign a Customer Group","Müşteri Grubu İlişkilendir"
"Attribute object is undefined","Özellik nesnesi belirlenmedi"
"Cannot save address.","Adres kaydedilemedi."
"Cannot save the customer.","Müşteri kaydedilemedi."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","Müşteri hesabı sistemin tamamında paylaşılamıyor. Web sitelerinde aynı e-mail adresiyle kaydedilmiş müşteriler var. Bu yüzden müşteri kayıtları birleştirilemez."
"Customer collection expected.","Müşteri listesi bekleniyor."
"Customer email is required.","Müşteri e-mail adresi gerekiyor."
