"Coupon code %s is not valid.","İndirim kupon kodu %s hatalı."
"Coupon code %s was applied.","İndirim kupon kodu %s uygulandı."
"Coupon code is empty.","İndirim kupon kodu boş."
"Coupon code was canceled.","İndirim kupon kodu iptal edildi."
"Creating a Template is allowed only for applications which have device type iPhone.","Tema oluşturma sadece iPhone tipi cihaz sahibi uygulamalarda geçerlidir."
"Credit Card Number","Kredi Kartı Numarası"
"Credit Card Type","Kredi Kartı Tipi"
"Credit card number does not match credit card type.","Kredi Kartı Numarası, Kredi Kartı Tipi ile eşleşmiyor."
"Current Password","Eski Şifre"
"Custom App Icon","Özel Uygulama İkonu"
"Custom Colors","Özel Renkler"
"Custom application icon","Özel uygulama ikonu"
"Customer authentication problem.","Müşteri girişinde sorun oluştu."
"Customer email not specified.","Müşteri e-mail adresi belirtilmedi."
"Customer logout problem.","Müşteri çıkış işleminde sorun oluştu."
"Customer not logged in.","Müşteri girişi yapılmadı."
"Date Created","Oluşturulma Tarihi"
"Date Submitted","Gönderilme Tarihi"
"Date Updated","Güncelleme Tarihi"
"Default Billing Address","Varsayılan Fatura Adresi"
"Default Shipping Address","Varsayılan Teslimat Adresi"
"Default Theme","Varsayılan Tema"
"Delete","Sil"
"Deleted","Silindi"
"Description","Açıklama"
"Description that appears in the iTunes App Store. 4000 chars maximum. ","iTunes App Store için uygulama açıklaması. En fazla 4000 karakter girebilirsiniz. "
"Design","Tasarım"
"Device","Cihaz"
"Device Information","Cihaz Bilgisi"
"Device Type","Cihaz Tipi"
"Device doesn\'t recognized. Unable to load a template.","Cihaz tanınamadı. Tema yüklenemedi."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Cihaz tanınamadı : ""%s"". Helper yüklenemedi."
"Edit","Düzelt"
"Edit AirMail Message","AirMail Mesajını Düzenle"
"Edit AirMail Message Queue #%s","AirMail Mesaj Kuyruğu #%s"
"Edit App ""%s""","Uygulamayı Düzelt ""%s"""
"Edit Filter","Filtreyi Düzelt"
"Edit Template ""%s""","Temayı Düzelt ""%s"""
"Email","Email"
"Email Address","Email Adresi"
"Enable AirMail Message Push notification","AirMail Message Push uyarısını aç"
"Enable Flurry Analytics","Flurry Analizlerini Aç"
"Enable Flurry Analytics for the merchant.","Satıcı için Flurry Analizlerini aç."
"Enable Standard Checkout","Standart Alışveriş Tamamlamayı Etkinleştir"
"Error while processing file ""%s"".","""%s"" dosyası işlenirken sorun oluştu."
"Error while uploading file ""%s"".","""%s"" dosyası yüklenirken sorun oluştu."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","""%s"" dosyası yüklenirken sorun oluştu. İzin verilmeyen dosya tipi. Sadece ""jpg"", ""jpeg"", ""gif"", ""png"" dosyalarına izin veriliyor."
"Error.","Hata."
"Expiration Date - Month","Son Kullanma Tarihi - Ay"
"Expiration Date - Year","Son Kullanma Tarihi - Yıl"
"Extensions","Uzantılar"
"FILTERS APPLIED","FİLTRELER UYGULANDI"
"Fax","Faks"
"File doesn\'t exist ""%s"".","Dosya bulunamıyor : ""%s""."
"First Name","Adı"
"Flurry Analytics","Flurry Analizleri"
"Flurry Analytics Site","Flurry Analizleri Sitesi"
"Flurry Api Code","Flurry Api Kodu"
"Fonts","Fontlar"
"Free","Ücretsiz"
"Funk Leaf","Funk Yaprak"
"General","Genel"
"Get Activation Key","Etkinleştirme Anahtarını Al"
"Get Content from CMS Page","CMS Sayfasından İçerik Al"
"Grand Total (Excl. Tax)","Genel Toplam (Vergi hariç)"
"Grand Total (Incl. Tax)","Genel Toplam (Vergi dahil)"
"Guest","Misafir"
"Header Background Color","Başlık Arka Plan Rengi"
"Header Font Color","Başlık Yazı Rengi"
"Home","Ana Sayfa"
"Hot Red","Sıcak Kırmızı"
"ID","No"
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Bu ikon uygulamayı yükleyen kullanıcıların cihazlarında gözükecektir.  Gradyan veya yumuşak gölge kullanmanıza gerek yoktur. Bu zaten Apple tarafından uygulanmaktadır. Tavsiye edilen boyut : 57px x 57px / 72 dpi."
"Icons","İkonlar"
"If leave this field empty, the message will be sent immediately","Bu alanı boş bırakırsanız mesaj hemen gönderilir."
"Image file was not found.","Resim dosyası bulunamadı."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Bu resim uygulamanın ilk ekranı olarak çıkacaktır. Gerekli Boyut : 320px x 460px."
"Images","Resimler"
"In Queue","Kuyrukta"
"In Stock","Stokta"
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Uygulamanızı yeniden göndermeden önce, MagentoCommerce sitesinden bir  <a href=""%s"" target=""_blank"">%s</a> satın almalısınız"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","Uygulamanızı göndermeden önce, MagentoCommerce sitesinden bir  <a href=""%s"" target=""_blank"">%s</a> satın almalısınız"
"Inactive Tabs","Pasif Sekmeler"
"Invalid XML.","Hatalı XML."
"Invalid current password.","Eski şifre hatalı."
"Invalid customer data.","Hatalı müşteri verisi."
"Invalid data.","Hatalı veri."
"Invalid email address.","Hatalı e-mail adresi."
"Invalid item or wishlist.","Ürün veya takip listesi hatalı."
"Invalid login or password.","Kullanıcı adı veya şifre hatalı."
"Invalid shipping method.","Hatalı teslimat yöntemi."
"Issue Number","Durum Numarası"
"It\'s not allowed to delete submitted application.","Gönderilmiş uygulama silinemez."
"Item has been added to cart.","Ürün, sepete eklendi."
"Item has been deleted from cart.","Ürün, sepetten silindi."
"Item has been removed from wishlist.","Ürün, takip listesinden çıkarıldı."
"Items were updated. But can\'t update wishlist.","Ürünler güncellendi. Ancak takip listesi güncellendi."
"Key","Anahtar"
"Keywords","Anahtar Kelimeler"
"Label","Ad"
"Large iTunes Icon","Geniş iTunes İkonu"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","iTunes App Store için geniş ikon. Renk geçişi veya yumuşak kenar yapmanıza gerek yoktur. Bu efektler zaten uygulanacaktır. İstenen boyut : 512px x 512px."
"Last Name","Soyad"
"Loader Splash Screen","Yükleyici Ekranı"
"Log In","Giriş"
"Login and password are required.","Kullanıcı adı veya şifresi gereklidir."
"Logo in Header","Başlık Logosu"
"Logout complete.","Çıkış tamamlandı."
"MEP is PayPal`s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP, Paypal in iPhone için ürettiği bir ödeme yöntemidir. Standart ödeme yerine MEP tercih edebilirsiniz. PayPal MEP için <a href=""%s"">PayPal Ticari Hesap</a> sahibi olmanız gerekir."
"Mailbox title","Mail Kutusu Başlığı"
"Main Tabs","Ana Sekmeler"
"Make Inactive","Pasifleştir"
"Make this app available in the following territories","Bu uygulama şu bölgelerde kullanılabilir olsun"
"Manage Apps","Uygulamaları Yönet"
"Manage Mobile App","Mobil Uygulamayı Yönet"
"Maximum length is 140","En yüksek uzunluk 140"
"Maximum length is 255","En yüksek uzunluk 255"
"Merchant Label","Firma Adı"
"Message Queue","Mesaj Kuyruğu"
"Message Settings","Mesaj Ayarları"
"Message Templates","Mesaj Şablonları"
"Message Title","Mesaj Başlığı"
"Message Type","Mesaj Tipi"
"Message can not be edited when it\'s status NOT is ""IN QUEUE"".","Eğer durumu ""KUYRUKTA"" değilse bu mesaj düzenlenemez."
"Message content","Mesaj içeriği"
"Message title","Mesaj başlığı"
"Messages cannot be sent more than %d times in an hour.","1 saat içinde %d adetten fazla mesaj gönderemezsiniz."
"Mobile","Mobil"
"More","Daha Fazla"
"More Info","Daha Fazla Bilgi"
"More Tabs","Diğer Sekmeler"
"Name on Card","Kart Üzerindeki İsim"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize.","Kullanıcılar bu uygulamayı yüklediklerinde cihazda görünecek ad. Bu adın 10-12 karakter uzunluğunda olması kullanıcılar açısından daha anlaşılabilir olmasına yardım edecektir."
"New AirMail Message","Yeni AirMail Mesajı"
"New AirMail Message Queue","Yeni AirMail Mesaj Kuyruğu"
"New App","Yeni Uygulama"
"New Password","Yeni Şifre"
"New Template","Yeni Şablon"
"No items were specifed to update.","Güncellenecek kayıt seçilmedi."
"No items were updated.","Hiç güncelleme yapılmadı."
"No product selected.","Ürün seçilmedi."
"No such file ""%s"".","Dosya bulunamadı ""%s""."
"Not Submitted","Gönderilmedi"
"One or more keywords that describe your app. Keywords are matched to users` searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Uygulamanızı açıklayıcı birkaç kelime. Bu kelimeler uygulamanızı arama sonucu bulabilmek için insanların kullanabileceği kelimeler olmalıdır.  Birden fazla kelime kullanacaksanız virgülle ayırınız. En fazla 100 karakter girebilirsiniz."
"Onepage checkout is disabled.","Tek sayfada alışveriş bitirme özelliği kapalı."
"Only free apps are allowed in this version.","Bu sürümde sadece ücretsiz uygulamalara izin verilmeltedir."
"Options menu items","Seçenekler menü maddeleri"
"POST data is not valid.","POST verisi geçersiz."
"Pages","Sayfalar"
"Password","Şifre"
"Password fields cannot be empty.","Şifre alanları boş bırakılamaz."
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobil için gömülü Ödeme Sistemi (MEP)"
"Payment Method has been set.","Tahsilat yöntemi ayarlandı."
"Payment Methods","Tahsilat Yöntemleri"
"Payment method was successfully set.","Tahsilat yöntemi ayarlandı."
"Paypal Merchant Account Email.","Paypal Satıcı E-Mail Adresi."
"Paypal Merchant Account Username.","Paypal Satıcı Kullanıcı Adı."
"Please Select Application","Lütfen Uygulama Seçiniz"
"Please Select Device Type","Lütfen Cihaz Tipini Seçiniz"
"Please agree to all the terms and conditions before placing the order.","Siparişi tamamlamak için Kullanım Koşullarını kabul ettiğinizi gösterecek işaretlemeyi yapınız."
"Please enter ""App Title"".","""Uygulama Başlığı"" giriniz."
"Please enter issue number or start date for switch/solo card type.","Switch/solo kartı için durum numarası veya başlangıç tarihi giriniz."
"Please enter the Activation Key.","Aktivasyon Anahtarını giriniz."
"Please enter the Copyright.","Telif Hakları yazısını giriniz."
"Please enter the Price.","Fiyatı giriniz."
"Please enter the Resubmission Key.","Tekrar gönderme anahtarını giriniz."
"Please enter the Title.","Başlığı giriniz."
"Please make sure your passwords match.","Şifrelerinizin aynı olduğundan emin olunuz."
"Please select at least one country.","En az 1 ülke seçmelisiniz."
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Tasarım sekmesindeki ""Uygulama Arka Planı (yatay)"" alanı için bir resim yükleyiniz."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Tasarım sekmesindeki ""Uygulama Arka Planı (dikey)"" alanı için bir resim yükleyiniz."
"Please upload  an image for ""App Background"" field from Design Tab.","Tasarım sekmesindeki ""App Background"" alanı için bir resim yükleyiniz."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Tasarım sekmesindeki ""Ana Sayfa Banner"" alanı için bir resim yükleyiniz."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Tasarım sekmesindeki ""Başlık Alanında Logo"" alanı için bir resim yükleyiniz."
"Preset Theme","Tema Seçimi"
"Preview","Önizleme"
"Price","Fiyat"
"Price Font Color","Fiyat Font Rengi"
"Primary Color","Birincil Renk"
"Primary Font Color","Birincil Font Rengi"
"Problem changing or sending password.","Şifre değiştirme / göndermede sorun oluştu."
"Product Name3 ","Ürün Adı3 "
"Product Name3 1","Ürün Adı3 1"
"Product Name3 2","Ürün Adı3 2"
"Product is unavailable.","Ürün bulunamadı."
"Product was not specified.","Ürün belirlenmedi."
"Product(s) currently out of stock.","Ürün(ler) stokta yok."
"Purchase Order Number","Satınalma Sipariş Numarası"
"Push Notification","Push Bilgisi"
"Push Title","Push Başlığı"
"Push message","Push Mesajı"
"Push title","Push başlığı"
"Queue Date","Kuyruk Tarihi"
"Queue Message","Kuyruk Mesajı"
"Queue does not exist.","Kuyruk bulunamadı."
"Quote instance is required.","Kuyruk örneği gerekiyor."
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Tavsiye edilen boyut 1024px x 704px. Not: Resim büyüklüğü uygulamanızın performansını etkiler."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Tavsiye edilen boyut 320px x 230px. Not: Resim büyüklüğü uygulamanızın performansını etkiler. İyi performans için resim boyutunu 50 KBayttan küçük tutmanız tavsiye edilir."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Tavsiye edilen boyut 320px x 258px. Not: Resim büyüklüğü uygulamanızın performansını etkiler. İyi performans için resim boyutunu 50 KBayttan küçük tutmanız tavsiye edilir."
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Tavsiye edilen boyut 320px x 367px. Not: Resim büyüklüğü uygulamanızın performansını etkiler. İyi performans için resim boyutunu 75 KBayttan küçük tutmanız tavsiye edilir."
"Recommended size 320px x 410px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Tavsiye edilen boyut 320px x 410px. Not: Resim büyüklüğü uygulamanızın performansını etkiler. İyi performans için resim boyutunu 75 KBayttan küçük tutmanız tavsiye edilir."
"Recommended size 35px x 35px.","Tavsiye edilen boyut 35px x 35px."
"Recommended size 480px x 250px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Tavsiye edilen boyut 480px x 250px. Not: Resim büyüklüğü uygulamanızın performansını etkiler. İyi performans için resim boyutunu 75 KBayttan küçük tutmanız tavsiye edilir."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Tavsiye edilen boyut 768px x 294px. Not: Resim boyutu çalışma performansını etkiler."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Tavsiye edilen boyut 768px x 960px. Not: Resim boyutu çalışma performansını etkiler."
"Regular and confirmation passwords must be equal","Girdiğiniz iki şifre aynı olmalıdır"
"Related Product Background Color","İlişkili ürünler için Arka Plan rengi"
"Reset","Sıfırla"
"Reset Successful","Sıfırlama Yapıldı"
"Resubmission Key","Tekrar Gönderme Anahtar Kelimesi"
"Resubmit","Tekrar Gönder"
"Resubmit App","Uygulamayı Tekrar Gönder"
"Resubmit Application","Uygulamayı Tekrar Gönder"
"SORT BY:","SIRALA:"
"Save","Kaydet"
"Save Theme","Temayı Kaydet"
"Save and Continue Edit","Kaydet ve Düzenlemeye Devam Et"
"Save and Submit App","Kaydet ve Uygulamayı Gönder"
"Save in address book","Adres defterine kaydet"
"Screens:","Ekranlar :"
"Scroll Background Color","Kaydırma Arka Plan Rengi"
"Search","Ara"
"Secondary Color","İkincil Renk"
"Secondary Font Color","İkincil Font Rengi"
"Select Template","Tema Seç"
"Selected product is unavailable.","Seçili ürüne ulaşılamıyor."
"Settings","Ayarlar"
"Shipping address has been set.","Teslimat adresi ayarlanamadı."
"Shipping method has been set.","Teslimat yöntemi seçilemedi."
"Shop","Mağaza"
"Shopping cart is empty.","Sepetiniz boş."
"Sky Blue","Gök Mavisi"
"Some emails were not sent.","Bazı mailler gönderilemedi."
"Sorry, no payment options are available for this order at this time.","Bu sipariş için kullanılabilecek bir ödeme yöntemi bulunamadı."
"Sorry, no quotes are available for this order at this time.","Üzgünüz, bu sipariş için sepet bilgisi bulunamadı."
"Specified address does not exist.","Belirtilen adres bulunamıyor."
"Specified invalid app code.","Hatalı uygulama kodu belirtildi."
"Specified invalid data.","Hatalı veri belirtildi."
"Specified item does not exist in wishlist.","İstenen ürün takip listesinde bulunamadı."
"Standard Checkout","Standart Alışveriş Sonu"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standart Alışveriş Sonu, Magento tarafından sağlanan ödeme yöntemlerini kullanır. Sadece kurulu ödeme yöntemleri listelenir. (Örnek PayPal Direkt,  Authorize.Net, vs.)"
"Start Date","Başlangıç Tarihi"
"Start Date - Month","Başlangıç Tarihi - Ay"
"Start Date - Year","Başlangıç Tarihi - Yıl"
"State/Province","Şehir/Eyalet"
"Status","Durum"
"Store View","Mağaza Görünümü"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","Uygulamanın telif hakları sayfasında gösterilecek mağaza logosu. Tercih edilen boyut : 100px x 100px."
"Store logo that will be displayed on copyright page of application ","Uygulamanın telif hakları sayfasında gösterilecek mağaza logosu "
"Street Address","Adres"
"Street Address 2","Adres 2"
"Submission","Gönderme"
"Submission Fields","Gönderme Alanları"
"Submission History","Gönderme Geçmişi"
"Submit","Gönder"
"Submit App","Uygulamayı Gönder"
"Submit App ""%s"""," ""%s"" uygulamasını Gönder"
"Submit App failure. %s","Uygulama Gönderme hatası. %s"
"Submit App failure. Invalid activation key provided","Uygulama Gönderme hatası. Hatalı aktivasyon anahtarı girildi"
"Submit Application","Uygulamayı Gönder"
"Submitted","Gönderildi"
"Subtotal (Excl. Tax)","Ara Toplam (Vergi Hariç)"
"Subtotal (Incl. Tax)","Ara Toplam (Vergi Dahil)"
"T-Shirts","Tişörtler"
"Tabs","Sekmeler"
"Telephone","Telefon"
"Tell a Friend","Arkadaşına Tavsiye Et"
"Tell a Friend is disabled.","Arkadaşına Tavsiye Etme özelliği kapalı."
"Tell a Friend link has been sent.","Arkadaşına Tavsiye Et bağlantısı gönderildi."
"Template","Tema"
"Template Content","Tema İçeriği"
"Template Name","Tema Adı"
"Template creation is allowed only for applications which have device type iPhone, but this kind of applications has not been found.","Tema üretme özelliği sadece iPhone için geçerlidir, fakat bu tip bir uygulama bulunamadı."
"Template does not exist.","Tema bulunamadı."
"Template for new AirMail Message does not exist.","Yeni AirMail Mesajı için tema bulunamadı."
"Template has been deleted.","Tema silindi."
"Thank you for registering!","Kaydolduğunuz için teşekkür ederiz!"
"Thank you for your purchase! ","Bizi tercih ettiğiniz için teşekkür ederiz! "
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","Daha Fazla Bilgi sekmesinde gösterilecek Mail Kutusu başlığı. Bu başlıkla ilgili detaylı bilgi için, <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">buraya tıklayınız</a>"
"Theme has been saved.","Tema kaydedildi."
"Theme name is not set.","Tema adı belirlenmedi."
"There were some problems with the data.","Veri ile ilgili sorun var."
"This email address was not found in our records.","Bu e-mail adresi kayıtlarımızda bulunamadı."
"This icon will be  used for users’ devices in case if different than AppSore icon needed. ","Bu ikon kullanıcıların cihazlarında AppStore ikonundan farklı ikon kullanılması gerektiğinde kullanılacaktır."
"This is the description that will appear in the iTunes marketplace. ","Bu açıklama iTunes mağazasında uygulamayı tanıtmak için gösterilecektir. "
"This is the name that will appear beneath your app when users install it to their device.  .  We recommend choosing a name that is 10-12 characters in length, and that your customers will recognize.","Kullanıcılar uygulamayı yüklediğinde cihazda gözükecek isimdir. Kullanıcıların daha kolay anlaması için 10-12 karakter uzunluğunda bir isim seçmenizi tavsiye ederiz."
"This will appear in the info section of your App (example:  Copyright 2010 – Your Company, Inc.)","Bu yazı uygulamanızın bilgi sekmesinde gözükecektir.(örnek:  Copyright 2010 – Firmanız Ltd.)"
"Title","Başlık"
"Title bar","Başlık Çubuğu"
"To activate PayPal MEP payment method activate Express checkout first. ","PayPal MEP ödeme tipini uygulamak için Ekspres Ödeme özelliğini açmanız gerekiyor. "
